CustomerID,tenure,Contract,MonthlyCharges,TotalCharges,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,SatisfactionScore,SupportCallsLast6Months,Data_Usage_Drop_Rate,Call_Drop_Rate,Slow_Speed_Days,Unresolved_Complaints,Churn
CUST2719,40,One year,85.84,3045.75,0,No,Yes,Yes,Yes,DSL,No,No,No,No,Yes,Yes,No,Credit card,4,0,0.03,0.032,1,0,0
CUST2720,36,One year,32.18,1196.81,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,2,1,0.81,0.04,6,0,0
CUST2721,40,One year,94.57,3719.31,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,No,Bank transfer,4,1,0.31,0.102,1,0,0
CUST2722,19,One year,66.63,1106.58,0,Yes,No,Yes,No,DSL,No,No,No,No,No,No,No,Electronic check,2,1,0.57,0.01,16,0,1
CUST2723,27,Month-to-month,100.72,2744.73,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Yes,Credit card,4,2,0.32,0.002,2,0,1
CUST2724,62,Month-to-month,75.12,4221.67,0,Yes,No,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,No,Electronic check,3,3,0.71,0.085,2,0,1
CUST2725,28,One year,90.43,2245.28,0,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,4,5,0.41,0.014,1,3,1
CUST2726,17,Two year,41.11,732.55,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,4,3,0.73,0.026,3,1,1
CUST2727,55,Two year,52.83,2917.43,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,3,0.53,0.028,0,0,0
CUST2728,56,One year,86.64,4145.13,0,No,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,No,Credit card,4,1,0.07,0.024,2,0,0
CUST2729,50,Two year,89.74,3830.45,0,Yes,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Bank transfer,2,3,0.53,0.007,19,3,1
CUST2730,13,Two year,51.36,581.81,0,No,No,No,No phone service,DSL,No,Yes,No,No,Yes,No,Yes,Electronic check,2,1,0.67,0.004,19,0,0
CUST2731,45,Month-to-month,69.34,3243.52,1,Yes,Yes,Yes,No,DSL,Yes,No,No,No,No,No,Yes,Mailed check,2,0,0.7,0.029,17,0,0
CUST2732,37,Month-to-month,31.07,1033.17,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,4,2,0.34,0.019,1,0,0
CUST2733,11,One year,18.96,194.98,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,0,0.34,0.026,2,0,0
CUST2734,60,Month-to-month,88.31,5020.52,0,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,Credit card,2,3,0.57,0.056,6,3,1
CUST2735,22,Two year,101.11,2142.91,0,No,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes,Credit card,2,3,0.53,0.077,7,1,0
CUST2736,38,Two year,99.5,3875.74,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,Mailed check,4,1,0.27,0.129,5,0,0
CUST2737,36,Two year,74.06,2392.1,0,Yes,No,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Yes,Electronic check,3,3,0.7,0.003,0,0,1
CUST2738,21,Month-to-month,41.55,833.15,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,3,0.67,0.037,0,0,1
CUST2739,11,One year,89.93,1023.4,0,Yes,Yes,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,No,Bank transfer,4,2,0.13,0.039,5,0,1
CUST2740,52,Two year,65.16,3065.32,0,No,No,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Bank transfer,2,1,0.52,0.002,24,0,0
CUST2741,65,One year,76.13,5143.67,0,Yes,Yes,Yes,No,DSL,No,No,Yes,No,No,Yes,Yes,Credit card,3,2,0.34,0.014,3,0,0
CUST2742,71,One year,95.6,5851.71,0,No,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,No,Electronic check,3,0,0.13,0.018,4,0,0
CUST2743,23,One year,51.27,1121.41,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,2,3,0.82,0.018,18,1,1
CUST2744,10,One year,66.67,571.73,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Credit card,4,1,0.03,0.033,3,0,0
CUST2745,15,Two year,37.25,523.75,1,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,1,0.19,0.032,3,0,1
CUST2746,21,Month-to-month,32.21,596.38,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,5,2,0.24,0.021,1,0,0
CUST2747,60,One year,56.17,3409.38,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,2,0.3,0.024,4,0,0
CUST2748,22,One year,99.35,2179.24,1,Yes,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,No,Mailed check,3,0,0.02,0.152,4,0,0
CUST2749,14,One year,92.12,1110.25,0,Yes,Yes,Yes,Yes,DSL,No,No,No,No,No,No,Yes,Credit card,4,0,0.34,0.021,1,0,0
CUST2750,23,One year,96.18,2283.53,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,No,Bank transfer,4,1,0.08,0.148,0,0,0
CUST2751,1,One year,71.24,70.55,0,No,No,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Yes,Bank transfer,3,2,0.16,0.117,5,0,1
CUST2752,32,One year,85.47,2789.06,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Electronic check,3,1,0.39,0.038,0,0,1
CUST2753,7,Month-to-month,15.0,95.19,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.06,0.007,2,0,0
CUST2754,29,Month-to-month,88.45,2683.19,0,No,No,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Yes,Bank transfer,3,2,0.05,0.039,4,0,0
CUST2755,16,Two year,54.26,881.15,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,2,0.02,0.011,2,0,0
CUST2756,28,Month-to-month,78.49,1946.37,0,No,No,Yes,No,DSL,No,Yes,Yes,No,No,Yes,No,Credit card,2,0,0.84,0.015,12,0,1
CUST2757,6,One year,72.79,396.31,0,No,Yes,Yes,No,DSL,No,Yes,No,No,No,No,No,Mailed check,2,1,0.84,0.014,12,0,1
CUST2758,41,Two year,49.84,2111.34,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,0,0.25,0.039,4,0,0
CUST2759,71,Two year,97.07,6643.86,0,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,No,Credit card,1,0,0.41,0.122,21,0,0
CUST2760,32,Two year,105.07,3097.92,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Yes,Credit card,5,1,0.21,0.135,1,0,0
CUST2761,6,Two year,95.14,556.61,1,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Yes,Electronic check,4,3,0.59,0.018,5,0,1
CUST2762,50,Month-to-month,78.44,3629.76,0,No,No,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Yes,Credit card,3,0,0.21,0.003,3,0,0
CUST2763,21,Two year,101.91,2129.59,0,No,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,No,Electronic check,2,1,0.61,0.038,14,0,1
CUST2764,54,One year,41.4,2345.51,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,1,0.16,0.029,2,0,0
CUST2765,61,Two year,40.48,2554.39,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,1,0.36,0.01,0,0,0
CUST2766,68,One year,67.39,4333.25,0,Yes,No,Yes,No,DSL,No,Yes,No,Yes,Yes,No,No,Bank transfer,3,5,0.52,0.024,2,2,1
CUST2767,15,One year,32.7,468.71,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,4,4,0.6,0.011,3,0,1
CUST2768,38,One year,93.44,3340.81,1,No,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,Mailed check,3,2,0.02,0.005,5,0,0
CUST2769,35,Month-to-month,111.07,3953.0,1,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,Electronic check,4,2,0.15,0.026,2,0,1
CUST2770,53,One year,77.91,3701.29,0,Yes,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Yes,Electronic check,3,2,0.01,0.029,1,0,0
CUST2771,53,One year,91.18,5018.85,0,Yes,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,No,Electronic check,5,0,0.02,0.021,2,0,0
CUST2772,63,Two year,94.98,6233.01,0,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,2,1,0.58,0.149,24,0,0
CUST2773,6,Two year,89.01,497.44,0,No,No,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Yes,Electronic check,2,5,0.85,0.078,15,3,1
CUST2774,56,Two year,31.59,1856.07,1,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,1,1,0.72,0.035,12,0,0
CUST2775,71,Two year,43.75,2802.04,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,1,1,0.55,0.038,22,0,0
CUST2776,30,Month-to-month,55.75,1497.86,0,Yes,Yes,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,No,Credit card,4,0,0.27,0.014,3,0,0
CUST2777,64,Two year,42.73,2742.66,0,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,4,0.62,0.031,5,1,0
CUST2778,2,One year,87.53,161.25,1,No,No,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Yes,Electronic check,3,2,0.38,0.037,1,0,1
CUST2779,10,Month-to-month,104.88,938.25,0,No,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,No,Bank transfer,2,1,0.43,0.126,22,0,1
CUST2780,10,Two year,67.47,644.07,0,Yes,No,Yes,No,DSL,No,Yes,Yes,Yes,No,No,No,Bank transfer,1,0,0.43,0.016,10,0,1
CUST2781,66,Month-to-month,97.91,5518.55,0,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Yes,Bank transfer,3,0,0.26,0.016,2,0,0
CUST2782,26,Month-to-month,113.49,2802.47,0,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,Bank transfer,4,0,0.38,0.024,3,0,0
CUST2783,25,One year,43.47,1137.13,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,1,0.28,0.023,4,0,0
CUST2784,3,Month-to-month,89.48,279.78,1,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,1,2,0.66,0.058,12,0,1
CUST2785,64,One year,108.26,6957.9,0,Yes,Yes,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,Electronic check,3,3,0.63,0.146,3,0,1
CUST2786,42,Month-to-month,57.74,2466.15,0,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,3,2,0.07,0.022,5,0,0
CUST2787,22,Two year,100.86,2125.31,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,Bank transfer,2,2,0.6,0.008,9,0,1
CUST2788,35,Month-to-month,28.03,868.39,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,2,0,0.53,0.039,10,0,0
CUST2789,58,Two year,90.81,5464.7,0,No,No,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,No,Bank transfer,1,1,0.6,0.04,21,0,1
CUST2790,48,One year,104.74,4667.76,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,Electronic check,3,1,0.27,0.017,5,0,0
CUST2791,51,One year,31.17,1352.08,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,2,0.31,0.032,1,0,0
CUST2792,55,Two year,81.44,4502.52,0,No,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Electronic check,4,0,0.23,0.038,5,0,0
CUST2793,54,Month-to-month,47.17,2190.82,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,1,0.02,0.017,3,0,0
CUST2794,16,One year,30.65,508.06,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,0,0.18,0.025,0,0,0
CUST2795,20,Two year,41.26,785.33,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,1,0.08,0.014,3,0,0
CUST2796,56,Month-to-month,85.32,4837.56,0,Yes,No,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,No,Bank transfer,2,3,0.82,0.034,8,0,1
CUST2797,58,Two year,46.17,2602.41,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,4,3,0.77,0.026,3,0,0
CUST2798,22,Two year,69.83,1553.82,0,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,Yes,Electronic check,4,0,0.35,0.024,2,0,0
CUST2799,40,One year,52.32,2158.84,1,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,3,2,0.04,0.035,5,0,0
CUST2800,56,Two year,23.45,1358.42,1,No,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,5,0.53,0.034,19,2,1
CUST2801,50,Month-to-month,76.09,3446.98,0,No,No,Yes,No,DSL,No,No,Yes,No,Yes,No,No,Credit card,4,1,0.25,0.019,5,0,0
CUST2802,23,One year,71.07,1693.42,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,Electronic check,3,2,0.04,0.011,2,0,0
CUST2803,28,Month-to-month,100.2,2415.55,0,Yes,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes,Electronic check,3,1,0.26,0.007,4,0,1
CUST2804,26,Two year,114.48,2655.45,0,Yes,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,Bank transfer,3,4,0.84,0.077,1,1,1
CUST2805,28,Two year,99.84,2818.78,1,Yes,Yes,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Mailed check,4,1,0.17,0.02,1,0,0
CUST2806,42,One year,53.57,1984.1,0,Yes,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,1,0.14,0.018,1,0,0
CUST2807,58,Month-to-month,113.74,6483.97,0,Yes,No,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,No,Mailed check,5,5,0.57,0.003,1,3,0
CUST2808,28,One year,76.76,2030.01,0,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,No,Bank transfer,3,3,0.71,0.034,1,3,0
CUST2809,71,Two year,59.73,4249.03,0,No,No,No,No phone service,DSL,No,No,No,No,No,No,No,Mailed check,2,1,0.45,0.025,18,0,1
CUST2810,27,One year,93.65,2448.96,0,No,Yes,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,No,Bank transfer,4,2,0.1,0.038,5,0,0
CUST2811,26,Two year,36.12,833.1,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,3,2,0.31,0.004,0,0,0
CUST2812,47,One year,37.67,1611.18,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer,2,1,0.65,0.022,24,0,0
CUST2813,1,Two year,44.89,46.36,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,2,1,0.51,0.039,22,0,0
CUST2814,65,One year,114.06,7452.12,0,No,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,Bank transfer,1,2,0.71,0.032,13,0,1
CUST2815,39,Two year,81.21,3229.41,0,No,No,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,Electronic check,3,1,0.23,0.029,5,0,0
CUST2816,50,One year,50.56,2375.19,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,1,0.27,0.035,3,0,0
CUST2817,68,Two year,45.23,2848.69,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,2,1,0.79,0.004,24,0,1
CUST2818,6,Month-to-month,75.6,436.88,0,No,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Yes,Credit card,4,4,0.44,0.024,0,0,0
CUST2819,36,One year,39.82,1228.91,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,4,1,0.27,0.023,4,0,0
CUST2820,45,Month-to-month,92.57,3843.38,0,Yes,No,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Mailed check,1,2,0.55,0.008,10,0,1
CUST2821,51,One year,81.75,3741.07,0,No,No,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Yes,Electronic check,1,3,0.5,0.039,17,1,1
CUST2822,65,Month-to-month,41.85,2480.91,1,No,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,3,2,0.1,0.015,0,0,0
CUST2823,33,Two year,88.38,2534.43,0,No,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Yes,Bank transfer,5,0,0.2,0.051,5,0,0
CUST2824,45,Month-to-month,87.91,3866.84,1,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Yes,Bank transfer,3,4,0.85,0.124,2,3,1
CUST2825,72,Two year,79.76,5745.11,1,No,Yes,No,No phone service,Fiber optic,No,No,No,No,No,No,Yes,Mailed check,1,1,0.46,0.145,21,0,0
CUST2826,38,One year,68.92,2391.18,0,Yes,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,Electronic check,5,1,0.32,0.028,4,0,0
CUST2827,53,Two year,66.72,3301.6,0,No,No,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Electronic check,3,0,0.02,0.017,1,0,0
CUST2828,26,Two year,51.52,1218.74,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,1,1,0.71,0.004,13,0,0
CUST2829,58,Two year,94.19,5615.21,0,Yes,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,No,Bank transfer,3,3,0.59,0.026,2,1,0
CUST2830,49,One year,86.56,4340.63,0,No,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,Bank transfer,4,1,0.31,0.113,4,0,0
CUST2831,60,Month-to-month,45.02,2581.65,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,4,1,0.13,0.0,1,0,0
CUST2832,53,One year,36.98,1873.74,0,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,2,2,0.85,0.002,16,0,1
CUST2833,56,One year,82.42,4460.14,0,No,No,Yes,No,DSL,No,Yes,No,No,No,No,No,Electronic check,3,2,0.13,0.034,0,0,0
CUST2834,63,One year,87.33,5437.78,0,Yes,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Yes,Bank transfer,3,2,0.15,0.024,4,0,0
CUST2835,21,Two year,85.81,1679.14,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,No,Mailed check,4,2,0.38,0.079,5,0,0
CUST2836,51,Two year,42.66,2037.05,1,No,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,5,3,0.68,0.023,3,1,0
CUST2837,24,Month-to-month,109.31,2652.19,0,No,Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,Mailed check,4,0,0.05,0.04,3,0,1
CUST2838,27,One year,96.28,2260.43,0,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,No,Credit card,3,1,0.23,0.009,5,0,0
CUST2839,2,Two year,59.91,104.34,0,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,3,1,0.2,0.039,5,0,1
CUST2840,5,Two year,80.28,376.03,0,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Yes,Bank transfer,2,1,0.49,0.004,8,0,1
CUST2841,18,Month-to-month,52.84,958.18,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,2,2,0.69,0.016,21,0,1
CUST2842,26,Two year,17.63,453.67,0,Yes,No,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card,3,3,0.75,0.004,0,0,0
CUST2843,24,One year,44.89,982.75,1,Yes,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,5,1,0.2,0.016,1,0,0
CUST2844,61,Month-to-month,97.96,5472.34,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,Bank transfer,3,0,0.3,0.022,1,0,0
CUST2845,24,One year,40.33,851.51,0,No,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Electronic check,5,3,0.42,0.007,2,2,1
CUST2846,21,Month-to-month,73.75,1623.67,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,No,Yes,Credit card,4,0,0.39,0.008,3,0,1
CUST2847,71,One year,99.07,7349.41,0,Yes,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Yes,Bank transfer,2,3,0.71,0.128,19,3,1
CUST2848,10,Two year,75.45,674.74,0,No,No,No,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,No,Bank transfer,3,1,0.19,0.023,5,0,0
CUST2849,44,Two year,65.75,2534.57,1,No,No,Yes,No,DSL,No,Yes,No,No,Yes,No,No,Credit card,2,0,0.56,0.034,21,0,0
CUST2850,67,Month-to-month,40.07,2407.71,0,No,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer,4,0,0.06,0.012,1,0,0
CUST2851,66,Two year,82.06,5269.42,0,Yes,No,Yes,No,DSL,No,Yes,No,No,No,Yes,Yes,Bank transfer,3,4,0.4,0.02,5,1,1
CUST2852,17,Two year,99.24,1484.11,0,Yes,No,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Yes,Electronic check,1,0,0.81,0.03,6,0,0
CUST2853,51,Month-to-month,78.16,4164.57,0,No,No,No,No phone service,Fiber optic,No,Yes,No,No,No,No,No,Bank transfer,4,0,0.13,0.098,3,0,0
CUST2854,48,One year,46.34,2276.28,0,Yes,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card,5,1,0.13,0.032,2,0,0
